trigger_source_event,Signal,Max of Physical_Value,Average of Physical_Value,Min of Physical_Value
TRIG_AEB_WARNING_MSG,VCU_ACTUAL_MOTOR_TORQUE,343,37.21666667,-201
TRIG_AEB_WARNING_MSG,VCU_AUX_BATTERY_VOLT,14.2,14.11944444,13.7
TRIG_AEB_WARNING_MSG,VCU_AUX_LOAD_CURR,0,0,0
TRIG_AEB_WARNING_MSG,VCU_BATT_COND_CONS_DRV_CYCLE,0,0,0
TRIG_AEB_WARNING_MSG,VCU_BATTERY_COND_ENERGY_CONS,0,0,0
TRIG_AEB_WARNING_MSG,VCU_BATTERY_INSTANT_ENERGY_CONS,3.63,0.554789104,-1.755
TRIG_AEB_WARNING_MSG,VCU_BMS_AC_CHARGING_CYCLES,3,1.584615385,1
TRIG_AEB_WARNING_MSG,VCU_BMS_BATTERY_BUS_VOLTAGE,430.6,421.6762742,403.7
TRIG_AEB_WARNING_MSG,VCU_BMS_BATTERY_PACK_SOH,100,100,100
TRIG_AEB_WARNING_MSG,VCU_BMS_CONTACTOR_STATUS,1,1,1
TRIG_AEB_WARNING_MSG,VCU_BMS_COUNT_DC_CHARGING_CYCLES,54,14.31818182,0
TRIG_AEB_WARNING_MSG,VCU_BMS_DRIVE_PRECND_ALLOWED_STS,0,0,0
TRIG_AEB_WARNING_MSG,VCU_BMS_DRIVE_PRECOND_ACTIVE_STS,0,0,0
TRIG_AEB_WARNING_MSG,VCU_BMS_HV_BATT_TT,0,0,0
TRIG_AEB_WARNING_MSG,VCU_BMS_LIFETIME_ENERGY_AC_CHRG,361,282.7291667,262
TRIG_AEB_WARNING_MSG,VCU_BMS_LIFETIME_ENERGY_DC_CHRG,5038,901.9583333,231
TRIG_AEB_WARNING_MSG,VCU_BMS_LIFETIME_ENERGY_RECUP,3023,673.6701031,260
TRIG_AEB_WARNING_MSG,VCU_BMS_SOH_CRITICAL_ALERT,0,0,0
TRIG_AEB_WARNING_MSG,VCU_BMS_TARGET_SOC_TIMETOCHARGE,0,0,0
TRIG_AEB_WARNING_MSG,VCU_BMS_THERMAL_RUNAWAY_IND,2,2,2
TRIG_AEB_WARNING_MSG,VCU_BOOST_MODE_STS,0,0,0
TRIG_AEB_WARNING_MSG,VCU_BOOST_TIME,10,10,10
TRIG_AEB_WARNING_MSG,VCU_CHARGE_DISCHARGE_TRANS,0,0,0
TRIG_AEB_WARNING_MSG,VCU_CHARGE_POWER,0,0,0
TRIG_AEB_WARNING_MSG,VCU_CHARGE_TIME,0,0,0
TRIG_AEB_WARNING_MSG,VCU_CHARGING_STATUS,0,0,0
TRIG_AEB_WARNING_MSG,VCU_COMPRESSOR_SPD,0,0,0
TRIG_AEB_WARNING_MSG,VCU_CUSTOM_MODE,0,0,0
TRIG_AEB_WARNING_MSG,VCU_DOOR_OPEN_DRIVE_DISABLE_ALRT,0,0,0
TRIG_AEB_WARNING_MSG,VCU_DRIVING_CONS_DRV_CYCLE,96.8,68.52686567,39.6
TRIG_AEB_WARNING_MSG,VCU_DRV_ADV_ALERT,0,0,0
TRIG_AEB_WARNING_MSG,VCU_DRV_ADV_MODE,2,1.24137931,1
TRIG_AEB_WARNING_MSG,VCU_DRV_ADV_MODE_STS,1,1,1
TRIG_AEB_WARNING_MSG,VCU_EPT_COOLANT_FLOW,0,0,0
TRIG_AEB_WARNING_MSG,VCU_EPT_COOLANT_TEMP,-40,-40,-40
TRIG_AEB_WARNING_MSG,VCU_FRONT_WHEEL_PWR,0,0,0
TRIG_AEB_WARNING_MSG,VCU_GW_CRASH_LOCATION,0,0,0
TRIG_AEB_WARNING_MSG,VCU_GW_IGN_STS_SRS,0,0,0
TRIG_AEB_WARNING_MSG,VCU_GW_SRS_OPERATION_MODE,0,0,0
TRIG_AEB_WARNING_MSG,VCU_HVAC_CONS_DRV_CYCLE,37,20.17292818,1.5
TRIG_AEB_WARNING_MSG,VCU_HVAC_ENERGY_CONS,1.6,0.642222222,0.2
TRIG_AEB_WARNING_MSG,VCU_IGN_STS,1,1,1
TRIG_AEB_WARNING_MSG,VCU_LIFETIME_CHRG_ENERGY,5326,1184.6875,493
TRIG_AEB_WARNING_MSG,VCU_LIFETIME_ENERGY_CONS,7253,1659.785644,242.4
TRIG_AEB_WARNING_MSG,VCU_MAX_PROPULSION_POWER,210,210,210
TRIG_AEB_WARNING_MSG,VCU_MAX_REGEN_POWER,-150,-150,-150
TRIG_AEB_WARNING_MSG,VCU_MCU_TRQ,-1024,-1024,-1024
TRIG_AEB_WARNING_MSG,VCU_MOTOR_ENERGY_CONS_TRACTION,25.9,7.346153846,0.6
TRIG_AEB_WARNING_MSG,VCU_MOTOR_PWR_FR_ACT,0,0,0
TRIG_AEB_WARNING_MSG,VCU_OCDC_ACTUAL_U_HV,430,420.1912568,403
TRIG_AEB_WARNING_MSG,VCU_OCDC_OBC_DC_ACTUAL_CUR,0,0,0
TRIG_AEB_WARNING_MSG,VCU_OTHER_CONS,0.6,0.310465116,0
TRIG_AEB_WARNING_MSG,VCU_OTHERS_CONS_DRV_CYCLE,23.4,11.99411765,0
TRIG_AEB_WARNING_MSG,VCU_OVERALL_ACCUMULATED,8349,1851.226804,753
TRIG_AEB_WARNING_MSG,VCU_PERCENTAGE_AC_CHARGE_CYCLE,100,61.44615385,4
TRIG_AEB_WARNING_MSG,VCU_PERCENTAGE_DC_CHARGE_CYCLE,96,34.32876712,0
TRIG_AEB_WARNING_MSG,VCU_POWERDOWN_WAIT_STS,0,0,0
TRIG_AEB_WARNING_MSG,VCU_POWERUP_FAILED_STATE,0,0,0
TRIG_AEB_WARNING_MSG,VCU_PROPULSION_POWER_ACT,61,19.25416667,0
TRIG_AEB_WARNING_MSG,VCU_REAR_WHEEL_PWR,100,56.66666667,0
TRIG_AEB_WARNING_MSG,VCU_REGEN_POWER_ACT,37,10.3495935,0
TRIG_AEB_WARNING_MSG,VCU_REVIVE_MODE_COUNT,0,0,0
TRIG_AEB_WARNING_MSG,VCU_REVIVE_MODE_STS,0,0,0
TRIG_AEB_WARNING_MSG,VCU_REVIVE_RANGE,0,0,0
TRIG_AEB_WARNING_MSG,VCU_SPEED_LIMIT,140,98.03932584,35
TRIG_AEB_WARNING_MSG,VCU_SRS_CRASH_STS,0,0,0
TRIG_AEB_WARNING_MSG,VCU_TIME_TO_CHARGE,0,0,0
TRIG_AEB_WARNING_MSG,VCU_TOTAL_CHARGE_CYCLE,56,9.320987654,1
TRIG_AEB_WARNING_MSG,VCU1_TRUNCATED_FRESHNESS_VALUE,0,0,0
TRIG_AEB_WARNING_MSG,VCU1_TRUNCATED_MAC,0,0,0
TRIG_AEB_WARNING_MSG,VCU12_TRUNCATED_FRESHNESS_VALUE,0,0,0
TRIG_AEB_WARNING_MSG,VCU12_TRUNCATED_MAC,0,0,0
TRIG_AEB_WARNING_MSG,VCU12FD_CRC,65308,32916.90803,242
TRIG_AEB_WARNING_MSG,VCU12FD_MSG_CNT,254,123.8621701,0
TRIG_AEB_WARNING_MSG,VCU1FD_CRC,65528,32396.55588,37
TRIG_AEB_WARNING_MSG,VCU1FD_MSG_CNT,255,129.6077381,0
TRIG_AEB_WARNING_MSG,VCU2_TRUNCATED_FRESHNESS_VALUE,0,0,0
TRIG_AEB_WARNING_MSG,VCU2_TRUNCATED_MAC,0,0,0
TRIG_AEB_WARNING_MSG,VCU2FD_CRC,65240,32932.98617,12
TRIG_AEB_WARNING_MSG,VCU2FD_MSG_CNT,255,129.8911704,0
TRIG_AEB_WARNING_MSG,VEH_THEFT_STS,0,0,0
TRIG_AEB_WARNING_MSG,VEHICLE_CHARGE_MODE_STATE,3,3,3
TRIG_AEB_WARNING_MSG,VEHICLE_SPEED,123.25,37.07794822,0
TRIG_AEB_WARNING_MSG,VEHICLE_STANDSTILL_STS,1,0.657142857,0
TRIG_AEB_WARNING_MSG,VEHICLE_STATE,2,2,2
TRIG_AEB_WARNING_MSG,VESS_CUSTOM_DRV_MODE,0,0,0
TRIG_AEB_WARNING_MSG,WHEEL_BRAKE_PRESSURE_FL,108,25.68421053,0
TRIG_AEB_WARNING_MSG,WHEEL_BRAKE_PRESSURE_FR,114,25.30927835,0
TRIG_AEB_WARNING_MSG,WHEEL_BRAKE_PRESSURE_RL,102,23.76041667,0
TRIG_AEB_WARNING_MSG,WHEEL_BRAKE_PRESSURE_RR,107,24.23958333,0
TRIG_AEB_WARNING_MSG,WHEEL_PULSE_FL,127,63.45004163,0
TRIG_AEB_WARNING_MSG,WHEEL_PULSE_FR,127,63.1173069,0
TRIG_AEB_WARNING_MSG,WHEEL_PULSE_RL,127,60.62422871,0
TRIG_AEB_WARNING_MSG,WHEEL_PULSE_RR,127,60.75727757,0
TRIG_AEB_WARNING_MSG,WHL_DIR_FL,0,0,0
TRIG_AEB_WARNING_MSG,WHL_DIR_FR,0,0,0
TRIG_AEB_WARNING_MSG,WHL_DIR_RL,2,0.9375,0
TRIG_AEB_WARNING_MSG,WHL_DIR_RR,2,0.943005181,0
TRIG_AEB_WARNING_MSG,WHL_FL_SPD,892,274.3710762,0
TRIG_AEB_WARNING_MSG,WHL_FR_SPD,893,274.4949202,0
TRIG_AEB_WARNING_MSG,WHL_RL_SPD,898,267.5572319,0
TRIG_AEB_WARNING_MSG,WHL_RR_SPD,898,270.0378123,0
TRIG_AEB_WARNING_MSG,ZONAL_BATT_VOLT,13.5,13.29545455,13
TRIG_AES_WARNING,ACC_CUSTOMMODE_ACCL_USM_STS,0,0,0
TRIG_AES_WARNING,ACC_CUSTOMMODE_RESP_USM_STS,0,0,0
TRIG_AES_WARNING,ACC_DRIVEMODE_USM_STS,0,0,0
TRIG_AES_WARNING,ACC_JERK_LOWER_BAND,-1,-2.783783784,-4.4
TRIG_AES_WARNING,ACC_JERK_UPPER_BAND,3.6,2.285714286,1
TRIG_AES_WARNING,ACC_OBJ_CLASSIFICATION,0,0,0
TRIG_AES_WARNING,ACC_OBJ_DIST,204.6,39.46096866,2.1
TRIG_AES_WARNING,ACC_OBJ_REF_SPD,239.4,1.091416309,-12.1
TRIG_AES_WARNING,ACC_REQUIRED_ACCEL,0,-2.14514218,-4.4
TRIG_AES_WARNING,ACC_SET_DIST_COLOR,0,0,0
TRIG_AES_WARNING,ACC_SET_DIST_LEVEL,0,0,0
TRIG_AES_WARNING,ACC_SET_DIST_STS,0,0,0
TRIG_AES_WARNING,ACC_SYS_STATE,0,0,0
TRIG_AES_WARNING,ACC_TELL_TALE_CAR,0,0,0
TRIG_AES_WARNING,ACC_TELL_TALE_CAR_COLOR,0,0,0
TRIG_AES_WARNING,ACC_VEH_SET_SPD,0,0,0
TRIG_AES_WARNING,ACC_VEH_SET_SPD_COLOR,0,0,0
TRIG_AES_WARNING,ADAS_DES_STRWHL_ANGLE_CMD,25.1,2.65629742,-23.9
TRIG_AES_WARNING,ADAS_DRIVER_INPUTTQ_BOOST_ACT,1,1,1
TRIG_AES_WARNING,ADAS_DRIVER_INPUTTQ_BOOST_GAIN,100,58.17777778,10.8
TRIG_AES_WARNING,AEB_OBJ_CLASS,5,3.75,0
TRIG_AES_WARNING,AEB_RELATIVE_VELOCITY,4.8,-3.758536585,-14.8
TRIG_AES_WARNING,AEB_STATE,0,0,0
TRIG_AES_WARNING,AEB_SYMBOL_STATE,1,1,1
TRIG_AES_WARNING,AEB_TARGET_REALDST_X_VALUE,200,53.51334368,2.4
TRIG_AES_WARNING,AEB_TARGET_REALDST_Y_VALUE,25.5,0.749166667,-2.5
TRIG_AES_WARNING,AEB_TIME_TO_COLLISON,5020,2538.449956,30
TRIG_AES_WARNING,AEB_USM_STS,0,0,0
TRIG_AES_WARNING,AEB_WARN_USM_STS,3,3,3
TRIG_AES_WARNING,AES_AREA_DETERMINE,1,1,1
TRIG_AES_WARNING,AES_TARGET_POS,163.8,36.88358818,2.7
TRIG_AES_WARNING,AES_TARGET_TTC,2.8,2.195238095,1.7
TRIG_AES_WARNING,AES_TARGET_VALIDITY,0,0,0
TRIG_AES_WARNING,AES_TARGET_VELOCITY,4.3,-3.78688946,-12.1
TRIG_AES_WARNING,AES_WARNING,3,3,3
TRIG_AES_WARNING,ALERT_MESSAGE,0,0,0
TRIG_AES_WARNING,AMBIENT_TEMP,35.5,33.71351351,29.9
TRIG_AES_WARNING,AUTO_LIGHT,0,0,0
TRIG_AES_WARNING,AUTO_RAIN,0,0,0
TRIG_AES_WARNING,AVH_ACTIVE_STS,0,0,0
TRIG_AES_WARNING,AVH_FUNCTION_STS,1,1,1
TRIG_AES_WARNING,AVH_SWT_STS,0,0,0
TRIG_AES_WARNING,BATTERY_PACK_VOLTAGE,0,0,0
TRIG_AES_WARNING,BMS_SERVICE_LIGHT_TT,0,0,0
TRIG_AES_WARNING,BRAKE_FLUID_LEVEL_IEB,0,0,0
TRIG_AES_WARNING,BRAKE_PED_TRAVEL_POSITION,23,12.38793103,1
TRIG_AES_WARNING,BRAKE_PEDAL_VALUE,23,12.05681818,1
TRIG_AES_WARNING,BRK_FL_TEMP,0,0,0
TRIG_AES_WARNING,BRK_FR_TEMP,0,0,0
TRIG_AES_WARNING,BRK_RL_TEMP,0,0,0
TRIG_AES_WARNING,BRK_RR_TEMP,0,0,0
TRIG_AES_WARNING,BRK_SWITCH,1,0.9,0
TRIG_AES_WARNING,BSD_SYS_STATE,0,0,0
TRIG_AES_WARNING,BSD_TTC_RISK_FLAG,2,1.555555556,1
TRIG_AES_WARNING,BSD_USM_STS,0,0,0
TRIG_AES_WARNING,BSZ_FLAG,3,2.285714286,1
TRIG_AES_WARNING,CABIN_HVAC_REQ_MBFM,0,0,0
TRIG_AES_WARNING,CCM_CUSTOM_DRV_MODE,0,0,0
TRIG_AES_WARNING,CHARGE_FLAP_STS,0,0,0
TRIG_AES_WARNING,CHARGE_PLUG_STATUS,0,0,0
TRIG_AES_WARNING,CHARGER_LOCK_STS,0,0,0
TRIG_AES_WARNING,CLOCK_DATE,0,0,0
TRIG_AES_WARNING,CLOCK_FORMAT,0,0,0
TRIG_AES_WARNING,CLOCK_HOUR,0,0,0
TRIG_AES_WARNING,CLOCK_MIN,0,0,0
TRIG_AES_WARNING,CLOCK_MONTH,0,0,0
TRIG_AES_WARNING,CLOCK_YEAR,2020,2020,2020
TRIG_AES_WARNING,CTRL_BRAKE_LIGHT,1,1,1
TRIG_AES_WARNING,CVZ_FLAG,2,0.8,0
TRIG_AES_WARNING,DDD_ACTIVATION_STS,0,0,0
TRIG_AES_WARNING,DDD_DEADBAND_COUNTER,0,0,0
TRIG_AES_WARNING,DDD_DEADBAND_DETECTED,0,0,0
TRIG_AES_WARNING,DDD_DEADBAND_INDEX,0,0,0
TRIG_AES_WARNING,DDD_DEADBAND_STABLITY,0,0,0
TRIG_AES_WARNING,DDD_DIAG_ENABLE,0,0,0
TRIG_AES_WARNING,DDD_DROWSINESS_INDEX,0,0,0
TRIG_AES_WARNING,DDD_DRV_CHANGE_DETECT,0,0,0
TRIG_AES_WARNING,DDD_FATIGUE_STS,0,0,0
TRIG_AES_WARNING,DDD_INDEX_VALID,0,0,0
TRIG_AES_WARNING,DDD_SAS_VELOCITY,-100,-100,-100
TRIG_AES_WARNING,DDD_SITUATIONAL_INDEX,0,0,0
TRIG_AES_WARNING,DDD_STATE_ID,0,0,0
TRIG_AES_WARNING,DDD_SW_VERSION,0,0,0
TRIG_AES_WARNING,DOA_LEFT_WARN_TRGT,1,1,1
TRIG_AES_WARNING,DOA_SYS_STS,3,3,3
TRIG_AES_WARNING,DOA_TTC_RISK_FLAG,1,1,1
TRIG_AES_WARNING,DOA_ZONE_RISK_FLAG,1,1,1
TRIG_AES_WARNING,DOMS_DR_POSE,1,0.5,0
TRIG_AES_WARNING,DOMS_DRIVER_ALERT_STS,1,0.4,0
TRIG_AES_WARNING,DOMS_EYEGAZE_LOCATION,1,1,1
TRIG_AES_WARNING,DOMS_EYEGAZE_ORIGIN,0,0,0
TRIG_AES_WARNING,DOMS_EYEGAZE_X,-60,-60,-60
TRIG_AES_WARNING,DOMS_EYEGAZE_Y,-60,-60,-60
TRIG_AES_WARNING,DOMS_EYEGAZE_Z,-60,-60,-60
TRIG_AES_WARNING,DOMS_FAULT_ID,0,0,0
TRIG_AES_WARNING,DOMS_HANDGESTURE,0,0,0
TRIG_AES_WARNING,DOMS_HEAD_PITCH,-100,-100,-100
TRIG_AES_WARNING,DOMS_HEAD_ROLL,-100,-100,-100
TRIG_AES_WARNING,DOMS_HEAD_X,0,0,0
TRIG_AES_WARNING,DOMS_HEAD_Y,0,0,0
TRIG_AES_WARNING,DOMS_HEAD_YAW,-100,-100,-100
TRIG_AES_WARNING,DOMS_HEAD_Z,0,0,0
TRIG_AES_WARNING,DOMS_HEADGESTURE,0,0,0
TRIG_AES_WARNING,DOMS_HOW_STS,1,0.5,0
TRIG_AES_WARNING,DOMS_LEFTEYE_X,0,0,0
TRIG_AES_WARNING,DOMS_LEFTEYE_Y,0,0,0
TRIG_AES_WARNING,DOMS_LEFTEYE_Z,0,0,0
TRIG_AES_WARNING,DOMS_OBJECTS,0,0,0
TRIG_AES_WARNING,DOMS_PET_STS,0,0,0
TRIG_AES_WARNING,DOMS_RIGHTEYE_X,0,0,0
TRIG_AES_WARNING,DOMS_RIGHTEYE_Y,0,0,0
TRIG_AES_WARNING,DOMS_RIGHTEYE_Z,0,0,0
TRIG_AES_WARNING,DRIVER_BRAKING_OVERRIDE,1,1,1
TRIG_AES_WARNING,DROWSINESS_WARN,0,0,0
TRIG_AES_WARNING,DSTSR_SIGN_HEIGHT,5.48,1.721549296,1.05
TRIG_AES_WARNING,DSTSR_SIGN_LAT_DISTANCE,45.05,-13.72848485,-25.75
TRIG_AES_WARNING,DSTSR_SIGN_LONG_DISTANCE,324.3,143.0567105,1.59
TRIG_AES_WARNING,DSTSR_SIGN_PANEL_HEIGHT,2.18,1.510714286,0
TRIG_AES_WARNING,DSTSR_SIGN_PANEL_WIDTH,2.71,2.015217391,0
TRIG_AES_WARNING,DSTSR_SIGN_SHAPE,3,2.222222222,0
TRIG_AES_WARNING,DV_ACC_TIMEGAP_DISTANCE_COLOR,0,0,0
TRIG_AES_WARNING,DV_OBJ_1_HEADING,0.23,-0.01884058,-0.18
TRIG_AES_WARNING,DV_OBJ_1_LATERAL_DISTANCE,6,-0.357564576,-4.1
TRIG_AES_WARNING,DV_OBJ_1_LENGTH,12.5,6.539403974,0.3
TRIG_AES_WARNING,DV_OBJ_1_LONGITUDINAL_DISTANCE,93,18.87379679,-29.35
TRIG_AES_WARNING,DV_OBJ_1_OBJECT_COLOR,1,1,1
TRIG_AES_WARNING,DV_OBJ_1_OBJECT_TYPE,6,3.066666667,1
TRIG_AES_WARNING,DV_OBJ_1_ORIENTATION_DIRECTION,12,12,12
TRIG_AES_WARNING,DV_OBJ_1_WIDTH,2.55,1.848235294,0.4
TRIG_AES_WARNING,DV_OBJ_2_HEADING,0.26,-0.0175,-0.48
TRIG_AES_WARNING,DV_OBJ_2_LATERAL_DISTANCE,6,0.689463602,-5.55
TRIG_AES_WARNING,DV_OBJ_2_LENGTH,15.2,5.772424242,0
TRIG_AES_WARNING,DV_OBJ_2_LONGITUDINAL_DISTANCE,103.2,38.29365782,-28.9
TRIG_AES_WARNING,DV_OBJ_2_OBJECT_COLOR,0,0,0
TRIG_AES_WARNING,DV_OBJ_2_OBJECT_TYPE,8,2.1,0
TRIG_AES_WARNING,DV_OBJ_2_ORIENTATION_DIRECTION,11,11,11
TRIG_AES_WARNING,DV_OBJ_2_STATUS,0,0,0
TRIG_AES_WARNING,DV_OBJ_2_WIDTH,2.55,1.573333333,0
TRIG_AES_WARNING,DV_OBJ_3_HEADING,3.06,0.269846154,-0.17
TRIG_AES_WARNING,DV_OBJ_3_LATERAL_DISTANCE,6.25,-0.09845679,-6.35
TRIG_AES_WARNING,DV_OBJ_3_LENGTH,13.8,6.488636364,0
TRIG_AES_WARNING,DV_OBJ_3_LONGITUDINAL_DISTANCE,113.5,47.564,-28.7
TRIG_AES_WARNING,DV_OBJ_3_OBJECT_COLOR,0,0,0
TRIG_AES_WARNING,DV_OBJ_3_OBJECT_TYPE,8,3.2,0
TRIG_AES_WARNING,DV_OBJ_3_ORIENTATION_DIRECTION,6,3.25,0
TRIG_AES_WARNING,DV_OBJ_3_STATUS,0,0,0
TRIG_AES_WARNING,DV_OBJ_3_WIDTH,2.55,1.519333333,0
TRIG_AES_WARNING,DV_OBJ_4_HEADING,3.06,0.526857143,-0.18
TRIG_AES_WARNING,DV_OBJ_4_LATERAL_DISTANCE,6.2,0.321212121,-4.5
TRIG_AES_WARNING,DV_OBJ_4_LENGTH,11.6,5.916346154,1.8
TRIG_AES_WARNING,DV_OBJ_4_LONGITUDINAL_DISTANCE,115.85,55.03055556,-19.2
TRIG_AES_WARNING,DV_OBJ_4_OBJECT_TYPE,8,1.916666667,1
TRIG_AES_WARNING,DV_OBJ_4_ORIENTATION_DIRECTION,12,8.25,6
TRIG_AES_WARNING,DV_OBJ_4_WIDTH,2.45,1.775641026,1.45
TRIG_AES_WARNING,DV_OBJ_5_HEADING,3.06,1.132,-0.26
TRIG_AES_WARNING,DV_OBJ_5_LATERAL_DISTANCE,6.2,-1.139655172,-4.9
TRIG_AES_WARNING,DV_OBJ_5_LENGTH,10.4,5.003703704,0
TRIG_AES_WARNING,DV_OBJ_5_LONGITUDINAL_DISTANCE,120.4,80.24305556,0
TRIG_AES_WARNING,DV_OBJ_5_OBJECT_COLOR,0,0,0
TRIG_AES_WARNING,DV_OBJ_5_OBJECT_TYPE,2,1.214285714,0
TRIG_AES_WARNING,DV_OBJ_5_ORIENTATION_DIRECTION,12,6.75,0
TRIG_AES_WARNING,DV_OBJ_5_STATUS,0,0,0
TRIG_AES_WARNING,DV_OBJ_5_WIDTH,2.3,1.593181818,0
TRIG_AES_WARNING,DV_OBJ_6_HEADING,3.06,2.622857143,0
TRIG_AES_WARNING,DV_OBJ_6_LATERAL_DISTANCE,6.2,1.42,-2.65
TRIG_AES_WARNING,DV_OBJ_6_LENGTH,4.6,4.061538462,0
TRIG_AES_WARNING,DV_OBJ_6_LONGITUDINAL_DISTANCE,113.3,80.63461538,0
TRIG_AES_WARNING,DV_OBJ_6_OBJECT_COLOR,0,0,0
TRIG_AES_WARNING,DV_OBJ_6_OBJECT_TYPE,2,1.166666667,0
TRIG_AES_WARNING,DV_OBJ_6_ORIENTATION_DIRECTION,12,6.75,0
TRIG_AES_WARNING,DV_OBJ_6_STATUS,0,0,0
TRIG_AES_WARNING,DV_OBJ_6_WIDTH,2.05,1.6,0
TRIG_AES_WARNING,DV_OBJ_7_HEADING,3.06,3.06,3.06
TRIG_AES_WARNING,DV_OBJ_7_LATERAL_DISTANCE,6.2,-0.127777778,-2.9
TRIG_AES_WARNING,DV_OBJ_7_LENGTH,4.6,4.1,0
TRIG_AES_WARNING,DV_OBJ_7_LONGITUDINAL_DISTANCE,113.3,96.09166667,0
TRIG_AES_WARNING,DV_OBJ_7_OBJECT_COLOR,1,0.5,0
TRIG_AES_WARNING,DV_OBJ_7_OBJECT_TYPE,2,1.375,0
TRIG_AES_WARNING,DV_OBJ_7_ORIENTATION_DIRECTION,12,7,6
TRIG_AES_WARNING,DV_OBJ_7_STATUS,1,0.5,0
TRIG_AES_WARNING,DV_OBJ_7_WIDTH,2.15,1.872916667,0
TRIG_AES_WARNING,DV_OBJ_8_HEADING,0,0,0
TRIG_AES_WARNING,DV_OBJ_8_LATERAL_DISTANCE,0,-2.715789474,-3.05
TRIG_AES_WARNING,DV_OBJ_8_LENGTH,4.3,3.854545455,0
TRIG_AES_WARNING,DV_OBJ_8_LONGITUDINAL_DISTANCE,113.3,102.2541667,0
TRIG_AES_WARNING,DV_OBJ_8_OBJECT_COLOR,1,0.666666667,0
TRIG_AES_WARNING,DV_OBJ_8_OBJECT_TYPE,2,1.666666667,0
TRIG_AES_WARNING,DV_OBJ_8_ORIENTATION_DIRECTION,12,8,0
TRIG_AES_WARNING,DV_OBJ_8_STATUS,1,0.666666667,0
TRIG_AES_WARNING,DV_OBJ_8_WIDTH,2.15,1.952941176,0
TRIG_AES_WARNING,ELK_AVOID_AREA_FRONT,0,0,0
TRIG_AES_WARNING,ELK_AVOID_AREA_REAR,0,0,0
TRIG_AES_WARNING,ELK_DRV_ACC_INTENTION,2,2,2
TRIG_AES_WARNING,ELK_LDD_ONCOMING,7,3.5,0
TRIG_AES_WARNING,ELK_LDD_OVERTAKING,7,3.5,0
TRIG_AES_WARNING,ELK_ONCOMING_SYS_STS,3,2.666666667,2
TRIG_AES_WARNING,ELK_ONCOMING_TARGET_TTC,3,3,3
TRIG_AES_WARNING,ELK_OVERTAKING_SYS_STS,3,2.666666667,2
TRIG_AES_WARNING,ELK_SIDE_SYS_STS,3,2.666666667,2
TRIG_AES_WARNING,EPB_ALERT_IEB,0,0,0
TRIG_AES_WARNING,EPB_BRAKE_PEDAL_STS,1,1,1
TRIG_AES_WARNING,EPS_APA_CTRL_AVAILABLE,1,1,1
TRIG_AES_WARNING,EPS_ASSIST_TORQUE,2.4,1.02295082,0.2
TRIG_AES_WARNING,EPS_ASSIST_VEHICLE_SPEED,104.984375,80.49459214,5.359375
TRIG_AES_WARNING,EPS_CUSTOM_DRV_MODE,0,0,0
TRIG_AES_WARNING,EPS_DC_CURRENT_DRAWN,40,14.81818182,1
TRIG_AES_WARNING,EPS_DRIVER_INPUT_BOOST_TORQUE,2.8,0.483333333,-2.5
TRIG_AES_WARNING,EPS_DRIVER_INPUT_TRQ_BOOST_ACT,1,1,1
TRIG_AES_WARNING,EPS_ENERGY_CONSUMPTION,551,137.1176471,1
TRIG_AES_WARNING,EPS_EST_STR_WHL_ANGLE,247.7,12.58459168,-96.1
TRIG_AES_WARNING,EPS_MCU_TEMP,43,39.72222222,37
TRIG_AES_WARNING,EPS_MOTOR_ASSIST_FORCE,4.8,1.939175258,0
TRIG_AES_WARNING,EPS_MOTOR_CURRENT_ID,-0.002,-0.163455752,-1.139
TRIG_AES_WARNING,EPS_MOTOR_CURRENT_ID_SEN,0.473,-0.046100862,-1.47
TRIG_AES_WARNING,EPS_MOTOR_CURRENT_IQ,57,-0.586826347,-35
TRIG_AES_WARNING,EPS_MOTOR_CURRENT_IQ_SEN,57,-0.774390244,-36
TRIG_AES_WARNING,EPS_MOTOR_RACK_TRQ,44.4,-0.156661046,-27.2
TRIG_AES_WARNING,EPS_MOTOR_RPM,1950,335.4881517,0
TRIG_AES_WARNING,EPS_MOTOR_VOLTAGE_VD,2.328,0.195251889,-0.061
TRIG_AES_WARNING,EPS_MOTOR_VOLTAGE_VQ,10,5.822222222,1
TRIG_AES_WARNING,EPS_PULL_DRIFT_COMPENSATION_FLAG,1,0.8,0
TRIG_AES_WARNING,EPS_SAS_OFFSET_VALUE,4253,4253,4253
TRIG_AES_WARNING,EPS_SAS_OFFSET_WRITE_CNT,8,8,8
TRIG_AES_WARNING,EPS_SHIMMY_COMPENSATION_FLAG,1,1,1
TRIG_AES_WARNING,EPS_STR_WHL_TORQUE,3.65,0.386400336,-3.32
TRIG_AES_WARNING,EPS_TRQ_OFFSET_VALUE,0.12,0.12,0.12
TRIG_AES_WARNING,EPS1_CRC,65373,31747.33232,58
TRIG_AES_WARNING,EPS1_MSG_COUNT,255,133.7567031,0
TRIG_AES_WARNING,ESA_SYS_STS,5,4.384615385,2
TRIG_AES_WARNING,ESC_ACC_REF_ACCELERATION,2,-0.706942446,-3.96
TRIG_AES_WARNING,EV_READY_TT,1,1,1
TRIG_AES_WARNING,FL_TYRE_PRESSURE,36,35.65909091,34.75
TRIG_AES_WARNING,FL_TYRE_TEMP,45,42.88235294,39
TRIG_AES_WARNING,FR_TYRE_PRESSURE,36,35.36764706,34.75
